tweet_id,therapy,label
1461276261972525059,alprazolam,neutral
1402488502458138632,cannabis,neutral
1438257990004396032,adderall,neutral
1475365041063055363,adderall,positive
1388987986084352000,alprazolam,neutral
1509602384153960451,hypnosis,neutral
1500137351326011394,percocet,neutral
1557705625085399040,yoga,positive
1415628879407067146,adderall,neutral
1543665510436462595,cannabis,neutral
1525472861426794496,alprazolam,neutral
1449914534131638280,alprazolam,neutral
1533318145699565573,hydrocodone,neutral
1503404704931397633,adderall,neutral
1520812811525537794,adderall,neutral
1539148577817169922,adderall,neutral
1530374776732123136,tramadol,neutral
1546933481330049024,ritalin,neutral
1394279107479883776,adderall,negative
1478803967698423808,adderall,neutral
1452015479376302080,vyvanse,positive
1536773809142890496,adderall,neutral
1506026110533865472,ritalin,neutral
1445498825397862405,adderall,neutral
1523773509578547200,cbd,neutral
1507050255812071424,adderall,neutral
1429168469728284684,adderall,positive
1503072774927044609,oxycontin,neutral
1435416658026303491,cbd,neutral
1494310066366918656,oxycodone,neutral
1398143986678697984,alprazolam,neutral
1525719598250827776,adderall,neutral
1462071039668764674,vyvanse,neutral
1507789681857118216,adderall,neutral
1496569362073141248,adderall,neutral
1525468090191986689,adderall,neutral
1493438020443602948,oxycontin,neutral
1560350798953037825,cbd,neutral
1521574600533954562,adderall,neutral
1400825435844493312,vyvanse,neutral
1448837125961551874,alprazolam,neutral
1410717131298250753,adderall,neutral
1438260123512750086,adderall,neutral
1421254735147900930,cbd,neutral
1526914908872482817,cbd,positive
1540220499485245440,adderall,neutral
1567235998001647617,yoga,neutral
1393585515841081350,adderall,positive
1499113135717986304,midazolam,neutral
1473089994558373890,adderall,negative
1409504520615329792,adderall,neutral
1554792982498652160,alprazolam,positive
1484616897274470401,alprazolam,neutral
1508340871456083972,adderall,neutral
1514664703590608897,adderall,negative
1519126510250209286,adderall,negative
1569001216763658240,cbd,positive
1513343036708864003,adderall,neutral
1446500519489511457,adderall,positive
1456730578200449025,oxycontin,neutral
1460587790966657024,adderall,negative
1484185365988745216,adderall,neutral
1526670416667885571,adderall,neutral
1444523417441550337,alprazolam,neutral
1561117405916585986,cannabis,positive
1421167796306669570,adderall,neutral
1543582868366049282,adderall,positive
1470586030487126019,adderall,neutral
1531357291886297088,cbd,positive
1563009040304578560,hydrocodone,negative
1428032538518433808,vyvanse,neutral
1512279329031565314,adderall,neutral
1567762331802734593,meditation,positive
1393493554727591936,oxycodone,neutral
1461105355237339139,adderall,positive
1474603333608517636,cannabis,neutral
1418524272201506820,alprazolam,neutral
1517624417660067840,cbd,neutral
1437961567727931394,adderall,positive
1556811819498573824,adderall,neutral
1512102103040278534,adderall,neutral
1522320073540648960,hypnosis,neutral
1481407217010020355,vyvanse,neutral
1429866676800135172,oxycontin,neutral
1520198729394835456,meditation,positive
1401008752497627141,adderall,neutral
1491544878676942848,adderall,neutral
1548269101172150273,hypnosis,positive
1554940250643779584,oxycontin,neutral
1441180880865689611,oxycodone,neutral
1456352806101819394,adderall,neutral
1392547293006544896,adderall,neutral
1563670390844452864,adderall,neutral
1490528743894355970,diazepam,neutral
1524518432271704064,cannabis,neutral
1573650973762936834,cbd,positive
1545898077659226112,adderall,neutral
1483228270191693834,adderall,neutral
1529862649030352898,cbd,positive
1523458712387477509,cannabis,positive
1564636850190487552,adderall,neutral
1453346327845343255,adderall,neutral
1532364135157190657,yoga,positive
1519527189653463042,adderall,neutral
1544112767963103234,adderall,neutral
1509626474491490320,cannabis,positive
1521235936595648512,alprazolam,neutral
1550871146744225794,adderall,neutral
1481771879144824836,adderall,neutral
1450947756986716168,adderall,neutral
1424138428015316992,oxycodone,positive
1393850793955110918,adderall,positive
1414291244251897859,adderall,neutral
1421899818935402497,adderall,neutral
1478395360502501385,adderall,neutral
1452419529762656262,cannabis,neutral
1489746715569582083,meditation,neutral
1543002821213159425,cannabis,neutral
1443638444895391750,chiropractic,neutral
1451780629910233088,adderall,neutral
1458631171164753925,oxycodone,neutral
1453450301147598854,adderall,neutral
1445819326850691073,adderall,neutral
1441754850870501391,clonazepam,neutral
1552641115987365891,adderall,neutral
1431660225094828032,alprazolam,neutral
1523730541614227457,adderall,negative
1512298156012101633,adderall,neutral
1426707750675943424,adderall,positive
1543623890613596160,lorazepam,neutral
1461099850662129666,oxycontin,neutral
1439648786737991688,meditation,neutral
1429274264604131339,flubromazolam,negative
1442948283605807105,cbd,neutral
1388643009500270598,adderall,neutral
1473660392182276096,adderall,neutral
1439999285865721857,adderall,neutral
1553241082741260289,adderall,neutral
1523417773539397633,vyvanse,neutral
1413495460107481089,cannabis,neutral
1405359789010558978,cannabis,neutral
1408577558367535106,adderall,negative
1535217723638161409,adderall,neutral
1428078097857974285,adderall,neutral
1524317953134456834,tramadol,neutral
1522256261097603078,chiropractic,neutral
1526059453006635008,adderall,neutral
1522604213435568128,yoga,neutral
1404158072596086788,adderall,neutral
1456415593876398080,cbd,neutral
1445131432406487042,meditation,positive
1455335858358218756,oxycontin,neutral
1476040299344445440,adderall,neutral
1408061258864099334,lorazepam,neutral
1495259817417576449,adderall,neutral
1551550760512618496,alprazolam,positive
1397603258932285444,adderall,neutral
1505770617924030465,vyvanse,neutral
1461044366668189699,meditation,neutral
1529206834288107521,percocet,neutral
1529264519717048321,adderall,neutral
1489332738180231172,adderall,positive
1550621241400119297,ritalin,neutral
1514322695936167940,adderall,neutral
1540829223866159105,adderall,neutral
1458843479254212610,oxycontin,neutral
1562926595907649536,cannabis,neutral
1427374210213548047,adderall,neutral
1465393242598375428,adderall,neutral
1497988386891735042,hypnosis,neutral
1531694884335280129,chiropractic,neutral
1480192554842873862,oxycodone,neutral
1459346064935460868,hydrocodone,negative
1563611802163978240,massage,neutral
1547964380867747841,cannabis,neutral
1519011785172471811,adderall,neutral
1412005508828090374,adderall,neutral
1441855472475254784,midazolam,neutral
1517259756200734721,adderall,positive
1529062243547156480,cbd,positive
1483461269373997064,adderall,neutral
1468633752628867074,adderall,neutral
1479134144273788935,adderall,neutral
1404212933467443204,adderall,neutral
1486558517842432002,adderall,positive
1542629163361771520,acupuncture,positive
1411358322490580992,ritalin,neutral
1421431259281051654,adderall,negative
1445170731537555461,percocet,neutral
1551746981973831680,adderall,neutral
1479870937382088706,cannabis,neutral
1539009161983303680,alprazolam,neutral
1429834259292823553,oxycontin,neutral
1526887886032883713,cbd,positive
1473450292607864835,adderall,neutral
1456049104467935237,adderall,neutral
1548054454187859968,adderall,neutral
1468275557720748036,adderall,neutral
1563677768138702848,oxycontin,neutral
1517898880674762758,cannabis,neutral
1462117143676432388,cannabis,positive
1493276189628190723,oxycodone,negative
1419255096756477952,adderall,negative
1473503021556387840,acupuncture,positive
1459066390263050241,adderall,neutral
1563029618445398018,acupuncture,positive
1561080281553051664,massage,positive
1560298794520309760,alprazolam,positive
1509702687750770694,adderall,positive
1533835716303720459,tramadol,neutral
1394949029696614401,adderall,neutral
1512075302595293196,adderall,neutral
1533618433862025217,oxycodone,neutral
1296699692135456768,cbd,neutral
1441977988728307720,adderall,neutral
1410206025421099009,alprazolam,neutral
1413849504680394753,midazolam,neutral
1422354181952835591,adderall,neutral
1483612813486661635,oxycontin,neutral
1393645591666864130,adderall,positive
1584603088828391424,massage,neutral
1494375156852178950,adderall,neutral
1501363967066710019,percocet,neutral
1502785321171304458,adderall,neutral
1417823749274013698,adderall,neutral
1463738270903414789,alprazolam,neutral
1528347031290359815,alprazolam,neutral
1424834576283799561,adderall,negative
1527780286888566784,hypnosis,positive
1420213458323181569,alprazolam,neutral
1413286824219451393,adderall,neutral
1542292343080058882,cannabis,positive
1558566634087862272,yoga,positive
1491481053810278417,adderall,neutral
1437178024437370887,adderall,neutral
1499381467314634757,adderall,negative
1548020406413451265,adderall,neutral
1504136814474506242,adderall,neutral
1514677272766255109,adderall,positive
1549478930247307265,adderall,neutral
1548854417725591553,oxycontin,neutral
1476305744991506433,cannabis,neutral
1554640031976939522,adderall,neutral
1469921555044052993,percocet,neutral
1447540021406224387,adderall,positive
1558763661220536320,cannabis,positive
1544766876424757248,vyvanse,negative
1483844276622659591,adderall,negative
1448587151709335554,adderall,neutral
1440556876190543881,adderall,negative
1456378227761553419,adderall,negative
1398644073959804934,hydrocodone,neutral
1542909829165060098,adderall,neutral
1545414344870989824,vyvanse,neutral
1531354906069815305,acupuncture,neutral
1500461399591604226,cannabis,neutral
1390414868218515459,percocet,neutral
1448670003314708482,adderall,neutral
1457665124571828226,adderall,neutral
1476542009099882497,cannabis,neutral
1567623882583990272,cbd,positive
1453748427439820802,alprazolam,neutral
1530365432405733376,meditation,positive
1505809057176772612,cannabis,neutral
1480283949628903426,cannabis,neutral
1404952851860889606,adderall,neutral
1574024532444200963,cbd,positive
1522739885311885312,cannabis,neutral
1533546290705059842,adderall,neutral
1558825259670900736,oxycontin,neutral
1532072140198907905,music therapy,neutral
1516442594938699786,adderall,neutral
1452443456559845383,ritalin,neutral
1555962000957636611,adderall,neutral
1407204627993485314,hydrocodone,neutral
1520247621276774400,adderall,neutral
1503346823339020292,alprazolam,positive
1444919011691700224,cannabis,negative
1542911326749687808,adderall,neutral
1536826347414138880,clonazepam,neutral
1553913899946237954,adderall,neutral
1480124485999026177,adderall,negative
1406509176591839232,alprazolam,neutral
1534017596072378368,adderall,neutral
1453170833157984259,alprazolam,neutral
1435560391816458246,hydrocodone,neutral
1528814899731783685,tramadol,positive
1562686739407577094,alprazolam,neutral
1563672121460641792,hydrocodone,positive
1528777971988930562,hydrocodone,neutral
1511360199222861830,adderall,neutral
1527670143727419392,acupuncture,neutral
1235603548420923392,guided imagery,neutral
1529739462107799552,adderall,neutral
1512999091483070466,adderall,neutral
1533912842826567686,acupuncture,positive
1499197431229018114,percocet,neutral
1460000406860406786,oxycodone,neutral
1570654807790325761,cbd,neutral
1546338618897317889,cbd,positive
1390540105782206464,percocet,neutral
1546490473895890945,cbd,negative
1399399300577251333,cannabis,positive
1477772648088145920,alprazolam,negative
1552730336446103552,adderall,neutral
1521601780127260672,hydrocodone,neutral
1530063834110730241,oxycodone,neutral
1468306856674308106,adderall,neutral
1512227934077169689,cbd,neutral
1464316494754598918,cannabis,neutral
1574410772687593474,cannabis,positive
1485499791094263810,lorazepam,neutral
1389760922596646916,alprazolam,neutral
1562520494435635200,tramadol,negative
1451610148074663942,adderall,neutral
1550135289544200193,cannabis,neutral
1478146247282331648,tramadol,neutral
1554631943878213632,alprazolam,neutral
1466630283902423040,adderall,positive
1404603820328603649,adderall,neutral
1473020829483081732,cannabis,neutral
1560599859543134209,oxycontin,neutral
1474472722679881731,alprazolam,neutral
1507864861522464769,alprazolam,neutral
1473390025748353024,meditation,neutral
1463521320155721733,percocet,negative
1453487211647754243,adderall,neutral
1529908001716506624,massage,neutral
1507048640593993740,chiropractic,positive
1519786439717834752,vyvanse,neutral
1473460549186985986,clonazepam,positive
1447327728185790465,adderall,negative
1408576556834897923,adderall,neutral
1532437089928761367,cannabis,positive
1514012926704766985,cannabis,neutral
1496495152940171267,vyvanse,positive
1491318881818124290,cbd,positive
1457497934510055425,adderall,neutral
1520558290274562048,ritalin,negative
1586817900131794947,massage,neutral
1521555427510661120,chiropractic,neutral
1447875145289244675,alprazolam,neutral
1418296134464786432,adderall,neutral
1459160381780205568,adderall,positive
1474911437373984775,adderall,neutral
1548517460181225474,alprazolam,positive
1516197568362995717,cannabis,positive
1403870990929629186,adderall,neutral
1532369883194867712,adderall,neutral
1524116147570110464,adderall,neutral
1460895834762002444,adderall,neutral
1555176830780456960,adderall,positive
1537949888452780038,adderall,neutral
1539647132877168640,adderall,positive
1511736528619323392,alprazolam,neutral
1530712742956453888,adderall,neutral
1412115838786756608,adderall,neutral
1522652997922091008,acupuncture,positive
1561102822757859328,cbd,neutral
1531950264458137600,cannabis,positive
1554259793786744833,tramadol,negative
1426816812977557507,adderall,neutral
1491824526610640911,adderall,neutral
1561073096844509186,cbd,positive
1426037689560834050,oxycodone,neutral
1533259442539601920,adderall,neutral
1451917686213156874,cannabis,neutral
1514432179215949827,adderall,neutral
1456009562998382594,oxycodone,neutral
1566559123709247489,cannabis,positive
1253322754184540164,acupuncture,neutral
1476271227199180806,cannabis,positive
1389640344573300745,adderall,positive
1565094991499628544,adderall,neutral
1442172682397573123,adderall,neutral
1509280637383225347,yoga,neutral
1540733973525037056,adderall,positive
1554820883411341313,adderall,neutral
1504651716226166785,adderall,positive
1532985133732483072,adderall,neutral
1421585687703339014,ritalin,neutral
1526283900376567810,cbd,positive
1469536733951836163,adderall,positive
1463270153978851332,alprazolam,neutral
1474219693573558275,alprazolam,neutral
1442706847765516291,adderall,positive
1488270015031877634,ritalin,positive
1521935467247284224,cbd,positive
1453822182497427460,adderall,neutral
1546589121233260545,adderall,neutral
1512967685390413827,chiropractic,negative
1524518431277654019,cannabis,neutral
1483099368395886594,adderall,negative
1526969543100403718,adderall,neutral
1424347511037337604,alprazolam,neutral
1572557724214530052,cbd,positive
1520464089532747779,adderall,positive
1410256516595085316,cannabis,neutral
1524131078608343040,tramadol,neutral
1399756177790144514,cannabis,neutral
1499591980367634434,alprazolam,positive
1561474614013956098,massage,neutral
1562373275229081600,cbd,neutral
1434501247663550466,adderall,neutral
1521988763689402369,adderall,negative
1501338716048142337,percocet,negative
1558275936709185537,alprazolam,positive
1517078559449546752,tramadol,neutral
1520407176593952768,adderall,negative
1435895182285758470,cannabis,neutral
1429527883563765760,adderall,neutral
1494862712349810694,adderall,neutral
1458097498225000449,cbd,neutral
1546571140436557824,acupuncture,positive
1450209420391206916,adderall,negative
1477752128760393729,adderall,positive
1556495976361254912,oxycodone,neutral
1453099466379177987,adderall,positive
1463819102963875845,adderall,positive
1474067700850708496,adderall,neutral
1479128896910106629,adderall,neutral
1524146615262408704,adderall,neutral
1470761737590870016,adderall,negative
1546288838661885952,alprazolam,negative
1481332329054408707,yoga,neutral
1573041525252329472,yoga,neutral
1510080327875973122,acupuncture,neutral
1529151559833006080,cannabis,neutral
1549152327415652352,oxycodone,neutral
1405440336181276675,oxycodone,neutral
1390455781481271296,percocet,neutral
1485174091032104965,percocet,neutral
1392492119265366018,adderall,neutral
1538846749539938306,cbd,positive
1564664485385756672,hydrocodone,neutral
1448709081259290625,chiropractic,neutral
1446192550788927495,alprazolam,neutral
1461132623519092742,adderall,neutral
1430769201749364737,adderall,neutral
1407872924862795778,yoga,neutral
1423737105163882503,cbd,neutral
1528855046833725440,hypnosis,neutral
1469409025741758467,percocet,neutral
1415817332526653440,cannabis,neutral
1486408458803064832,adderall,neutral
1541310743156498433,vyvanse,negative
1433918147627728898,adderall,neutral
1529741873505501187,yoga,neutral
1541881667404660736,cbd,positive
1468822374787137539,adderall,positive
1561868746788114432,alprazolam,neutral
1459592436448120838,adderall,negative
1518624650686836736,adderall,positive
1584885014784839683,cbd,positive
1472674526244786181,adderall,neutral
1438957616101617667,oxycodone,negative
1511848871261052929,oxycodone,negative
1476343789790932999,ritalin,neutral
1459873518129192964,percocet,neutral
1498502796429168640,adderall,negative
1544476067267809280,meditation,neutral
1531868585630605312,adderall,neutral
1524788330965061632,alprazolam,neutral
1498188467834175494,yoga,negative
1437789923470368774,adderall,neutral
1510405736907653124,adderall,neutral
1430199068823900163,adderall,neutral
1441182292966211593,lorazepam,negative
1543691983490674688,alprazolam,positive
1543289889986412544,cannabis,neutral
1563290124158668801,adderall,neutral
1519534670077054976,adderall,neutral
1448835695271809028,adderall,neutral
1553928726512996353,cannabis,positive
1473651215116427276,clonazepam,negative
1549652503683145728,ritalin,positive
1467689300720427010,alprazolam,positive
1498113583430787073,adderall,neutral
1553499312319074304,cbd,positive
1475262413821952004,adderall,neutral
1527359233573928960,ritalin,neutral
1451401609754284034,adderall,neutral
1421136685996314627,adderall,negative
1415459891552997376,adderall,neutral
1536772997696180226,adderall,neutral
1560042235910975488,adderall,neutral
1498860107513442306,vyvanse,positive
1425859016052379655,oxycodone,neutral
1523015874977800192,oxycodone,positive
1398461243325779970,alprazolam,neutral
1466579005658865667,meditation,positive
1418549328675803142,adderall,neutral
1563932476292071430,adderall,positive
1531499116563681280,meditation,neutral
1474879350038097921,lorazepam,neutral
1530906683714707458,meditation,neutral
1555333103538823170,cannabis,positive
1525869382139789312,cannabis,positive
1522311929058009089,chiropractic,neutral
1560630776420413441,tramadol,neutral
1476265155705163778,midazolam,positive
1450534805326684172,adderall,neutral
1515108290245574663,cannabis,neutral
1443635582077390849,chiropractic,neutral
1392092261245022210,alprazolam,neutral
1537317641878216704,adderall,neutral
1516281869255520257,oxycontin,neutral
1476690839996977155,oxycodone,neutral
1513563388437221379,meditation,negative
1520499027627888640,adderall,neutral
1485003188780646409,adderall,negative
1424771305044328458,adderall,neutral
1508190855626039296,adderall,negative
1478772839968874497,cannabis,neutral
1455931661875613699,adderall,neutral
1556693046011510784,cbd,neutral
1451416572401176589,adderall,positive
1396993193061797891,oxycodone,neutral
1541782690567016449,cannabis,positive
1389901683178754050,adderall,neutral
1480910636846665736,adderall,neutral
1498708237457129475,adderall,neutral
1486196184582541316,ritalin,positive
1531346692389208064,percocet,neutral
1498849805698801667,adderall,neutral
1389181436717002752,adderall,positive
1487999422151946240,adderall,neutral
1425470565373120513,meditation,neutral
1541954788107190272,adderall,neutral
1531053912270286849,tramadol,neutral
1484891711419691008,adderall,neutral
1471248403493498881,adderall,negative
1487975177317232645,oxycontin,neutral
1406316550601150464,cbd,neutral
1400755417462894597,ritalin,negative
1561799317916160001,cannabis,neutral
1548411477823856642,adderall,positive
1407032883458416655,adderall,neutral
1489308283236237313,adderall,positive
1549346845582934016,oxycontin,neutral
1525305536073302017,cannabis,neutral
1501074651023241219,percocet,neutral
1477082375540592645,hydrocodone,neutral
1514688489228541953,adderall,neutral
1516100062694232075,adderall,neutral
1575110170660597760,cannabis,neutral
1477938107085467650,adderall,neutral
1534717061271789568,adderall,neutral
1441155922340970496,adderall,neutral
1535087425545904128,cannabis,positive
1409850112105279488,alprazolam,neutral
1476996020663832577,yoga,neutral
1487947278971285507,adderall,neutral
1522441665163653121,adderall,neutral
1495498724256231424,adderall,neutral
1558512798094729219,massage,neutral
1564732210271457283,ritalin,neutral
1481301047184400391,ritalin,neutral
1460864674396663808,adderall,neutral
1559473724881047553,adderall,neutral
1437911665408765952,lorazepam,neutral
1474439175999037445,oxycodone,neutral
1520133602838724614,percocet,neutral
1464384754502205440,adderall,neutral
1508830617827364864,oxycontin,neutral
1563281614788259840,adderall,neutral
1430896485118267406,adderall,positive
1402665624699125771,alprazolam,negative
1528919620270411776,adderall,neutral
1547659975832391681,percocet,neutral
1500376024835506178,adderall,neutral
1555752498945744897,adderall,neutral
1490702460784189440,clonazepam,neutral
1529148431175917568,yoga,positive
1453422985398870016,meditation,positive
1471201843942465540,adderall,neutral
1460684830287478790,adderall,neutral
1517973579173810177,hypnosis,neutral
1549726370951057408,adderall,neutral
1494427002291601410,meditation,negative
1482745334061318144,adderall,neutral
1549068997785780229,cannabis,neutral
1545129609045413888,adderall,neutral
1432604864186572804,alprazolam,neutral
1573019953326092288,cannabis,positive
1418347171720564740,cbd,neutral
1543797078903513093,yoga,neutral
1498602465742123008,alprazolam,neutral
1536029582641577986,hypnosis,positive
1457778518004166660,cannabis,neutral
1487494377916309506,adderall,neutral
1443728885577826308,adderall,neutral
1433201625070374915,cannabis,positive
1520450289995812865,adderall,negative
1551520380271075329,midazolam,positive
1470826368044785669,adderall,positive
1451067309519478784,adderall,negative
1491785637233520649,ritalin,positive
1558030636086136832,cbd,neutral
1420054469342121984,alprazolam,neutral
1527235153499721729,alprazolam,neutral
1395079616918925314,adderall,neutral
1567530295980867584,cannabis,neutral
1445100313699045379,lorazepam,neutral
1553566612019728384,acupuncture,positive
1484593719512907786,alprazolam,neutral
1519051356094484482,adderall,neutral
1528405772249473036,hydrocodone,neutral
1505625408707784707,adderall,neutral
1555069026224709638,cbd,neutral
1531640916594659328,adderall,negative
1492509673718702086,alprazolam,neutral
1445621191482298371,alprazolam,neutral
1476051558584537091,midazolam,negative
1400601343878967298,alprazolam,neutral
1487048476068237313,adderall,negative
1403433268205080578,adderall,neutral
1441533700185858052,adderall,negative
1435807894377750533,adderall,neutral
1451590375211257857,alprazolam,neutral
1478904644734705670,oxycodone,neutral
1468649195666087943,adderall,neutral
1448272011399098373,alprazolam,positive
1411493519798116354,cannabis,neutral
1404967823298924548,tramadol,neutral
1541376604181450753,alprazolam,neutral
1440836787581054987,oxycodone,negative
1447034533983899649,adderall,negative
1393733691176857601,adderall,neutral
1540057364568707072,oxycontin,neutral
1527147548259061762,ritalin,neutral
1583645902622797824,meditation,neutral
1457268923682992129,cannabis,positive
1500894002215854084,clonazepam,neutral
1521812272972185600,tramadol,neutral
1536417954547372032,adderall,positive
1468492771539525632,cbd,neutral
1459417054465839105,adderall,neutral
1413464501530370050,adderall,negative
1471962360466141184,adderall,neutral
1573094084348182528,cannabis,positive
1451538897452761090,alprazolam,negative
1482777182279806982,alprazolam,neutral
1493616736700088329,adderall,positive
1559235136805289985,alprazolam,neutral
1529071920112668672,hydrocodone,positive
1563876137037619200,adderall,neutral
1489345795316871173,adderall,neutral
1542378104366288902,alprazolam,neutral
1528077413539885056,cannabis,positive
1469485957388898305,vyvanse,negative
1574501445730062336,cbd,positive
1534902305195270144,adderall,negative
1513992867848544263,adderall,neutral
1491944643407368194,adderall,neutral
1562693064774524929,alprazolam,neutral
1498035344263954436,percocet,neutral
1425908470474231808,vyvanse,neutral
1571188934910287872,yoga,neutral
1470309444231782401,adderall,negative
1420432200273645568,adderall,neutral
1458136641726390275,adderall,neutral
1443005926558953475,adderall,neutral
1453399451389808643,adderall,neutral
1515374348802134029,adderall,positive
1534002638869647361,cannabis,positive
1527512208632033280,cbd,neutral
1536650347082657792,meditation,positive
1497705817386233860,percocet,positive
1438599116716756995,cannabis,neutral
1459558901200871439,adderall,neutral
1461482969873489931,tramadol,negative
1480082793803702273,meditation,negative
1442139962275684352,oxycodone,neutral
1517225466335141888,adderall,neutral
1453046822428155908,oxycodone,negative
1522662585866211328,acupuncture,neutral
1421618779331694594,massage,neutral
1497350724396756994,percocet,neutral
1452188759135559698,adderall,negative
1471847948665462789,cannabis,neutral
1464342570826444800,adderall,neutral
1518784850962046983,adderall,neutral
1561100840953212928,adderall,neutral
1486925637336150017,alprazolam,neutral
1491951800294903810,adderall,neutral
1519755700926255106,meditation,positive
1389072299991736321,adderall,positive
1503780533003825157,adderall,positive
1430302387244134404,adderall,positive
1421927664588267520,alprazolam,positive
1557611090061643778,adderall,neutral
1404893814343540740,oxycontin,neutral
1490875248870412289,hydrocodone,negative
1520223200919097344,adderall,neutral
1564654475456917504,adderall,neutral
1483425785025282055,hydrocodone,positive
1510423149636030467,cannabis,neutral
1563912934635540482,adderall,neutral
1543565739717562368,cannabis,neutral
1514389478668144645,adderall,neutral
1533280155585609729,percocet,neutral
1473578129516019713,percocet,neutral
1563845664248696832,adderall,positive
1398658481222266886,tramadol,neutral
1574725708273700864,cannabis,neutral
1391149824767008768,oxycodone,neutral
1420271334697758720,oxycontin,neutral
1513640537127100423,hydrocodone,neutral
1529574973559476226,ritalin,neutral
1430667102302609412,adderall,neutral
1420497064555958278,adderall,neutral
1525174877342289921,massage,neutral
1446974678120157196,adderall,positive
1472005684942233601,percocet,neutral
1550860272377659392,tramadol,neutral
1469483159427469316,adderall,neutral
1392270529512476675,adderall,neutral
1506884864129306634,adderall,neutral
1473377532422410244,oxycodone,neutral
1545981229035429888,alprazolam,neutral
1561200764407762944,adderall,neutral
1410025551511830536,alprazolam,positive
1511576108382175235,adderall,neutral
1544908784937472002,percocet,neutral
1443954132155437061,adderall,neutral
1497301569351520260,adderall,neutral
1538482561168551937,tramadol,neutral
1549355912619515904,cbd,positive
1473842840090423297,cbd,neutral
1417832111613087746,alprazolam,neutral
1510844905978957828,acupuncture,neutral
1503490982339260416,adderall,neutral
1521205487924039682,adderall,neutral
1423221647469776898,adderall,neutral
1491161197642928128,tramadol,neutral
1558463996176498691,clonazepam,neutral
1509184637536456714,adderall,neutral
1555700248227418112,oxycodone,neutral
1513675600086581250,adderall,negative
1409835714943098883,adderall,neutral
1528730912485163008,cbd,positive
1452736377792065539,adderall,neutral
1391598572815085574,adderall,neutral
1426113116136484864,oxycontin,neutral
1549454480650801152,adderall,neutral
1541861701448089600,tramadol,negative
1538855834389602305,alprazolam,neutral
1567181984690053120,hydrocodone,positive
1524154775050362880,tramadol,negative
1451526726907936768,adderall,neutral
1428820893451554825,adderall,neutral
1550591923047600131,cannabis,neutral
1534874831866449921,tramadol,neutral
1524580688787349504,vyvanse,neutral
1485443685588389888,massage,neutral
1533832562329657344,percocet,neutral
1434550373310730240,cbd,positive
1496702697025724418,adderall,neutral
1549880705714229248,cannabis,positive
1493028247105273858,adderall,neutral
1439148144919519232,adderall,neutral
1527474032261595142,yoga,positive
1520277456879603717,vyvanse,neutral
1497594021572595712,yoga,neutral
1497681246566199300,alprazolam,neutral
1425838976603144193,adderall,positive
1528812730454462469,yoga,negative
1491571261042012162,cannabis,neutral
1406968181260836867,cannabis,positive
1506185328683622404,tai chi,positive
1483154349618511876,adderall,neutral
1470408648564391942,adderall,neutral
1486275984823361540,cbd,neutral
1531121872657453056,adderall,positive
1388339147685855233,cannabis,neutral
1105873914540941313,meditation,positive
1398985313922465795,alprazolam,neutral
1499117308974977027,cannabis,neutral
1530234888972124160,acupuncture,neutral
1521294445127340032,cannabis,positive
1519295184290586625,hydrocodone,neutral
1525200613637689344,cannabis,positive
1536442826749186049,adderall,neutral
1461831941590687754,yoga,neutral
1447658283393687554,adderall,neutral
1577434786460708865,tramadol,neutral
1456298970221850630,adderall,neutral
1388544597597564928,tramadol,neutral
1523417577464107008,alprazolam,neutral
1534051829205671937,cbd,neutral
1560732693276803072,adderall,positive
1517212220580634624,adderall,neutral
1557774111174279168,cbd,positive
1544389237021319177,alprazolam,neutral
1564250154064125952,massage,negative
1560430097588445184,adderall,neutral
1476028430386974731,tramadol,neutral
1469508646409224192,alprazolam,neutral
1557641147849183237,adderall,neutral
1559999866931232769,adderall,neutral
1445752812579672074,meditation,positive
1449866722006245376,oxycontin,neutral
1560909977786744833,cannabis,positive
1552312375654621184,cbd,neutral
1537207515150094337,adderall,neutral
1506479209903964161,adderall,neutral
1537841740517937152,acupuncture,positive
1406719932134428672,adderall,neutral
1522591582402322433,adderall,neutral
1437594645077364739,adderall,neutral
1485463606057738244,alprazolam,neutral
1446094849556373509,alprazolam,negative
1496267146300645382,adderall,positive
1425506079308349441,adderall,negative
1539692241387753473,cbd,positive
1388341305533779968,adderall,negative
1507610957060657153,massage,neutral
1470371412196179975,adderall,neutral
1514299005584302080,meditation,neutral
1557183603905372160,adderall,neutral
1432817712863059970,adderall,positive
1400876988642914305,alprazolam,neutral
1516794136027934729,cbd,positive
1520501598199365633,adderall,neutral
1579365559028060160,cbd,neutral
1520574572042498048,tramadol,neutral
1585784004783243265,cbd,neutral
1552156321117622273,meditation,neutral
1524833014945042447,cannabis,positive
1397609077111414784,cbd,positive
1526923997291679746,adderall,neutral
1404728992171655171,alprazolam,neutral
1460677709638496256,adderall,neutral
1480991162462789636,adderall,neutral
1554929842356776960,percocet,neutral
1397312065325322243,adderall,neutral
1546828046652645376,adderall,neutral
1539312061699698688,cannabis,neutral
1554246114718760960,cbd,positive
1499002003913064455,cbd,neutral
1520055540558225410,adderall,neutral
1463233423477297153,cannabis,positive
1470462228679831556,adderall,neutral
1575733255558799360,yoga,neutral
1560699378985304064,tramadol,negative
1391142816676556804,adderall,neutral
1398132209924640770,tramadol,positive
1523992545742708736,midazolam,neutral
1450545055597568000,yoga,positive
1432776877945630726,oxycodone,neutral
1534505376556666883,cannabis,positive
1558437164991627266,meditation,negative
1544764047714926594,adderall,neutral
